city,city_ascii,state_name,lat,lng
Jerusalem,Jerusalem,Ohio,39.8519,-81.096
Hobson,Hobson,Alabama,31.4836,-88.1513
Monroe,Monroe,Oklahoma,34.9937,-94.5156
Meacham,Meacham,Oregon,45.5231,-118.4396
Meire Grove,Meire Grove,Minnesota,45.6264,-94.8694
Markham,Markham,Washington,46.915,-123.9823
Weldon,Weldon,Arkansas,35.4479,-91.2315
La Junta Gardens,La Junta Gardens,Colorado,38.0014,-103.5549
Larrabee,Larrabee,Iowa,42.8616,-95.5446
La Tierra,La Tierra,New Mexico,35.7473,-106.0308
Stevinson,Stevinson,California,37.3247,-120.8497
Olney,Olney,Montana,48.5489,-114.5721
Fountain Hill,Fountain Hill,Arkansas,33.3575,-91.8511
Lequire,Lequire,Oklahoma,35.1098,-95.1065
West Peavine,West Peavine,Oklahoma,35.9133,-94.6481
Highland,Highland,Ohio,39.344,-83.6001
Taylor Ridge,Taylor Ridge,Illinois,41.3892,-90.6705
Odin,Odin,Kansas,38.5654,-98.6087
Economy,Economy,Indiana,39.9774,-85.0868
Golva,Golva,North Dakota,46.7347,-103.9829
Hunter,Hunter,Oklahoma,36.564,-97.6625
Homer,Homer,Minnesota,44.0084,-91.5601
Plato,Plato,Missouri,37.5027,-92.2201
Lynxville,Lynxville,Wisconsin,43.2493,-91.0464
Palermo,Palermo,North Dakota,48.338,-102.2297
St. Marys,St. Marys,Iowa,41.3077,-93.7337
Independence,Independence,Mississippi,34.7078,-89.8075
Mentor,Mentor,Kansas,38.7407,-97.5979
Morrill,Morrill,Kansas,39.9291,-95.6944
Hatch,Hatch,Utah,37.6493,-112.4348
Branchville,Branchville,Virginia,36.5698,-77.2501
Tampa,Tampa,Kansas,38.5481,-97.1542
North Westminster,North Westminster,Vermont,43.1219,-72.4554
Rumsey,Rumsey,California,38.8902,-122.2404
Mead Ranch,Mead Ranch,Arizona,34.346,-111.143
Bransford,Bransford,Tennessee,36.5133,-86.2853
Bendena,Bendena,Kansas,39.7436,-95.1811
Sun Valley Lake,Sun Valley Lake,Iowa,40.8499,-94.0684
Petersburg,Petersburg,North Dakota,48.0132,-98.0004
Grand Marsh,Grand Marsh,Wisconsin,43.8852,-89.7072
Delta,Delta,Alabama,33.447,-85.6746
Page,Page,Nebraska,42.4,-98.4177
Cates,Cates,Indiana,39.9967,-87.3378
Clarks Mills,Clarks Mills,Wisconsin,44.0918,-87.8637
Portal,Portal,North Dakota,48.9947,-102.5479
Ingalls,Ingalls,Oklahoma,36.1047,-96.8708
West Hampton Dunes,West Hampton Dunes,New York,40.7777,-72.7131
Canaan,Canaan,Indiana,38.8661,-85.2996
Kimbolton,Kimbolton,Ohio,40.1507,-81.5758
Rock Falls,Rock Falls,Iowa,43.2071,-93.087
Logan,Logan,Montana,45.8843,-111.4236
Frankfort,Frankfort,South Dakota,44.8777,-98.3092
Pierceville,Pierceville,Indiana,39.1334,-85.1797
Pyote,Pyote,Texas,31.538,-103.1225
Love Valley,Love Valley,North Carolina,35.9872,-80.9836
Wainiha,Wainiha,Hawaii,22.1984,-159.5458
Radom,Radom,Illinois,38.2798,-89.1922
Summerville,Summerville,Oregon,45.4897,-118.004
Conkling Park,Conkling Park,Idaho,47.3998,-116.7704
Catawba,Catawba,Wisconsin,45.537,-90.5335
Oilton,Oilton,Texas,27.4693,-98.9672
Blairsville,Blairsville,Indiana,38.0789,-87.762
Crystal Mountain,Crystal Mountain,Michigan,44.5216,-86.0032
Otter Creek,Otter Creek,Florida,29.3238,-82.7734
Furnace Creek,Furnace Creek,California,36.4277,-116.8747
Hartsburg,Hartsburg,Missouri,38.6974,-92.3068
Kickapoo Tribal Center,Kickapoo Tribal Center,Kansas,39.6722,-95.6453
Pine River,Pine River,Wisconsin,44.1483,-89.0756
South Center,South Center,Indiana,41.4764,-86.64
Burfordville,Burfordville,Missouri,37.3677,-89.8097
Lane,Lane,Illinois,40.122,-88.8558
Hazen,Hazen,Pennsylvania,40.8162,-80.2471
Eunola,Eunola,Alabama,31.0326,-85.8409
Odessa,Odessa,Nebraska,40.6991,-99.2544
Tryon,Tryon,Nebraska,41.5584,-100.9536
Nescatunga,Nescatunga,Oklahoma,36.7543,-98.156
Conde,Conde,South Dakota,45.1573,-98.0955
Paradise,Paradise,Montana,47.3857,-114.7989
Greenland,Greenland,Michigan,46.7803,-89.0954
Monument,Monument,New Mexico,32.6243,-103.2776
Black Hawk,Black Hawk,Colorado,39.8043,-105.495
Sheakleyville,Sheakleyville,Pennsylvania,41.4438,-80.2067
Marydel,Marydel,Maryland,39.113,-75.7497
Bear Grass,Bear Grass,North Carolina,35.7664,-77.129
Lynnville,Lynnville,Illinois,39.6858,-90.3459
Drowning Creek,Drowning Creek,Oklahoma,36.4778,-94.8942
Nibbe,Nibbe,Montana,45.9819,-108.0272
Bark Ranch,Bark Ranch,Colorado,40.1156,-105.4417
Inman,Inman,Nebraska,42.3819,-98.5298
Clintondale,Clintondale,Pennsylvania,41.0199,-77.5199
Francestown,Francestown,New Hampshire,42.9895,-71.8141
Mount Eaton,Mount Eaton,Ohio,40.6948,-81.7021
Biggersville,Biggersville,Mississippi,34.8367,-88.5639
Tunnel City,Tunnel City,Wisconsin,44.005,-90.5679
Slabtown,Slabtown,Pennsylvania,40.9051,-76.4059
Sanborn,Sanborn,North Dakota,46.9428,-98.2238
Hills and Dales,Hills and Dales,Kentucky,38.3005,-85.6249
Exline,Exline,Iowa,40.6491,-92.8432
Comptche,Comptche,California,39.2652,-123.5898
Falls Mills,Falls Mills,Virginia,37.2773,-81.3067
Yeager,Yeager,Oklahoma,35.1568,-96.3401
Drysdale,Drysdale,Arizona,32.6452,-114.7067
Trilla,Trilla,Illinois,39.3752,-88.3507
Webb,Webb,Iowa,42.9497,-95.013
Springbrook,Springbrook,Iowa,42.1658,-90.4792
St. Donatus,St. Donatus,Iowa,42.3624,-90.5422
Palisade,Palisade,Minnesota,46.7125,-93.4894
New Cambria,New Cambria,Missouri,39.7765,-92.7515
Eagle Creek,Eagle Creek,Pennsylvania,40.8989,-77.8935
Garden City,Garden City,Iowa,42.2455,-93.3954
Arroyo Hondo,Arroyo Hondo,New Mexico,36.5346,-105.6665
Clayton,Clayton,Washington,48.0012,-117.561
Nash,Nash,Oklahoma,36.6649,-98.0517
Pierpont,Pierpont,South Dakota,45.4953,-97.8321
Boles,Boles,Arkansas,34.7861,-94.0507
Franklin,Franklin,Iowa,40.6668,-91.5118
Forksville,Forksville,Pennsylvania,41.4896,-76.6028
Crook City,Crook City,South Dakota,44.4381,-103.6434
Tony,Tony,Wisconsin,45.4804,-90.9971
Peaceful Village,Peaceful Village,Missouri,38.467,-90.5427
Dewey,Dewey,Illinois,40.3193,-88.2833
Rutland,Rutland,Iowa,42.7614,-94.2952
Woodbine,Woodbine,Kansas,38.7956,-96.9594
Rhodell,Rhodell,West Virginia,37.6094,-81.3049
Omaha,Omaha,Arkansas,36.4583,-93.191
Martha,Martha,Oklahoma,34.7262,-99.3867
Alden,Alden,Kansas,38.2444,-98.3118
Barneston,Barneston,Nebraska,40.0488,-96.5735
Virginia City,Virginia City,Montana,45.2962,-111.9369
Bethel,Bethel,Missouri,39.8779,-92.0221
Stewart,Stewart,Mississippi,33.4522,-89.4381
Hastings,Hastings,Iowa,41.0252,-95.4947
Hyannis,Hyannis,Nebraska,42.0006,-101.7624
Garten,Garten,West Virginia,38.0335,-81.075
Roderfield,Roderfield,West Virginia,37.4501,-81.7029
Palmer,Palmer,Iowa,42.6301,-94.5985
Geneva,Geneva,Pennsylvania,41.562,-80.2261
Mitchell,Mitchell,Georgia,33.2198,-82.7032
Princeton,Princeton,Nebraska,40.576,-96.706
El Dara,El Dara,Illinois,39.6227,-90.9917
Garrison,Garrison,Montana,46.5259,-112.8205
Fruitdale,Fruitdale,South Dakota,44.6692,-103.6955
Rozel,Rozel,Kansas,38.1954,-99.4032
Bismarck,Bismarck,Arkansas,34.3178,-93.178
Genoa,Genoa,Colorado,39.2782,-103.4984
Roscoe,Roscoe,Missouri,37.9774,-93.8138
Dover,Dover,Missouri,39.1942,-93.6896
Boys Ranch,Boys Ranch,Texas,35.5332,-102.2537
Yarnell,Yarnell,Pennsylvania,41.0003,-77.8142
Success,Success,Arkansas,36.4545,-90.7226
Bly,Bly,Oregon,42.3916,-121.0435
Rollins,Rollins,Montana,47.9106,-114.1948
Kingdom City,Kingdom City,Missouri,38.9473,-91.9389
Upland,Upland,Nebraska,40.3195,-98.9023
Paloma,Paloma,Illinois,40.0238,-91.194
Depauw,Depauw,Indiana,38.3351,-86.2175
Still Pond,Still Pond,Maryland,39.326,-76.0424
Kingston,Kingston,Arkansas,36.0518,-93.515
Elkton,Elkton,Minnesota,43.6602,-92.7065
Ebony,Ebony,Virginia,36.5759,-77.9839
Black Butte Ranch,Black Butte Ranch,Oregon,44.3578,-121.6588
Reader,Reader,West Virginia,39.5689,-80.7316
Coffey,Coffey,Missouri,40.1056,-94.0065
Whispering Pines,Whispering Pines,Arizona,34.3728,-111.2813
Moonshine,Moonshine,Louisiana,29.9701,-90.8132
Homestead,Homestead,Iowa,41.7612,-91.8711
Heathsville,Heathsville,Virginia,37.92,-76.4785
Donald,Donald,Washington,46.4765,-120.3975
Poland,Poland,Indiana,39.4442,-86.9508
Atkinson Mills,Atkinson Mills,Pennsylvania,40.4519,-77.8052
Linden,Linden,North Carolina,35.2546,-78.7484
Catalpa Canyon,Catalpa Canyon,New Mexico,35.4942,-108.7206
Bingham Lake,Bingham Lake,Minnesota,43.9095,-95.046
St. Augustine,St. Augustine,Illinois,40.7213,-90.4069
Smoaks,Smoaks,South Carolina,33.0895,-80.8142
Brandt,Brandt,South Dakota,44.6669,-96.6252
Spring Creek Colony,Spring Creek Colony,South Dakota,45.9077,-98.8806
Wilson,Wilson,Ohio,39.8598,-81.0689
Bassett,Bassett,Arkansas,35.5356,-90.1294
Hillview,Hillview,Illinois,39.4496,-90.5386
Bull Hollow,Bull Hollow,Oklahoma,36.3046,-94.9008
Amberg,Amberg,Wisconsin,45.5062,-87.9873
Elizabeth,Elizabeth,Indiana,38.1241,-85.9737
Edgar Springs,Edgar Springs,Missouri,37.7025,-91.8662
Nicolaus,Nicolaus,California,38.8982,-121.5729
Republic,Republic,Kansas,39.9239,-97.8245
Acorn,Acorn,Arkansas,34.6379,-94.2025
Musella,Musella,Georgia,32.8009,-84.0334
Central City,Central City,South Dakota,44.3685,-103.7706
Connerville,Connerville,Oklahoma,34.4436,-96.6359
Bridgeport,Bridgeport,Oklahoma,35.5476,-98.3775
Wann,Wann,Oklahoma,36.9146,-95.8047
South Acomita Village,South Acomita Village,New Mexico,35.0533,-107.5722
East Enterprise,East Enterprise,Indiana,38.8703,-84.989
Palmyra,Palmyra,Virginia,37.8652,-78.2627
Rosine,Rosine,Kentucky,37.4523,-86.7374
Holiday Woods,Holiday Woods,Indiana,41.6232,-85.0716
Falling Spring,Falling Spring,West Virginia,37.9926,-80.3576
Willey,Willey,Iowa,41.9788,-94.8224
Sparks,Sparks,Oklahoma,35.6113,-96.8191
Cresbard,Cresbard,South Dakota,45.1692,-98.9477
Harper,Harper,Iowa,41.3637,-92.0509
Port Lions,Port Lions,Alaska,57.8758,-152.8737
Harbor View,Harbor View,Ohio,41.6932,-83.4447
Stockholm,Stockholm,South Dakota,45.1018,-96.7998
Scottsburg,Scottsburg,Virginia,36.7588,-78.7914
Briggsdale,Briggsdale,Colorado,40.6359,-104.3284
Bearden,Bearden,Oklahoma,35.3569,-96.3851
Hunt,Hunt,New York,42.5477,-77.991
Earlton,Earlton,Kansas,37.5873,-95.4696
Atlanta,Atlanta,Nebraska,40.3684,-99.4732
Millboro,Millboro,Virginia,37.9785,-79.6022
Meta,Meta,Missouri,38.3122,-92.1656
Maunie,Maunie,Illinois,38.0355,-88.0456
Frankclay,Frankclay,Missouri,37.863,-90.6144
Centralia,Centralia,Iowa,42.4723,-90.8362
Kevin,Kevin,Montana,48.7457,-111.9656
Grayford,Grayford,Indiana,38.9628,-85.5741
Bernard,Bernard,Iowa,42.3133,-90.8319
New London,New London,Indiana,40.4434,-86.2714
Judyville,Judyville,Indiana,40.3584,-87.3969
Fairmont,Fairmont,Oklahoma,36.356,-97.7055
Birney,Birney,Montana,45.4155,-106.4934
Cranberry Lake,Cranberry Lake,New York,44.2063,-74.8426
Augusta Springs,Augusta Springs,Virginia,38.108,-79.3352
Haysville,Haysville,Pennsylvania,40.5268,-80.1561
Malmo,Malmo,Nebraska,41.2664,-96.7209
Brashear,Brashear,Missouri,40.1484,-92.3787
Blue Clay Farms,Blue Clay Farms,North Carolina,34.3005,-77.8917
Alder,Alder,Washington,46.7872,-122.2667
Websters Crossing,Websters Crossing,New York,42.6662,-77.6367
Eden,Eden,Indiana,39.9038,-85.7694
Bascom,Bascom,Florida,30.9278,-85.1181
Oak Beach,Oak Beach,New York,40.6388,-73.2879
Buffalo Gap,Buffalo Gap,South Dakota,43.4921,-103.3154
Fraser,Fraser,Iowa,42.1242,-93.9699
Utica,Utica,Pennsylvania,41.436,-79.9592
Kirvin,Kirvin,Texas,31.7671,-96.33
Willow Branch,Willow Branch,Indiana,39.8762,-85.6844
Lake Meredith Estates,Lake Meredith Estates,Texas,35.6639,-101.6027
Lavina,Lavina,Montana,46.295,-108.9388
St. Paul,St. Paul,Arkansas,35.8246,-93.7641
Sycamore,Sycamore,Kansas,37.3247,-95.7153
Robeline,Robeline,Louisiana,31.6898,-93.3039
Mariah Hill,Mariah Hill,Indiana,38.1653,-86.9247
Blockton,Blockton,Iowa,40.6168,-94.4779
Haddam,Haddam,Kansas,39.8553,-97.3045
Coburn,Coburn,Pennsylvania,40.8653,-77.4634
Willow Creek,Willow Creek,Alaska,61.8336,-145.1836
Wheeler,Wheeler,Illinois,39.043,-88.3188
Waynesville,Waynesville,Indiana,39.1151,-85.8917
Bluff,Bluff,Utah,37.2871,-109.573
Goodsprings,Goodsprings,Nevada,35.8319,-115.4352
Weskan,Weskan,Kansas,38.8653,-101.9681
Garden,Garden,Utah,41.8866,-111.4326
St. Charles,St. Charles,Idaho,42.1116,-111.3903
Raywick,Raywick,Kentucky,37.5606,-85.4311
Delco,Delco,North Carolina,34.3188,-78.2267
Scotland,Scotland,Virginia,37.1812,-76.7966
Gazelle,Gazelle,California,41.5149,-122.5217
Monomoscoy Island,Monomoscoy Island,Massachusetts,41.5712,-70.5026
Bromide,Bromide,Oklahoma,34.4183,-96.4948
Old Mill Creek,Old Mill Creek,Illinois,42.4321,-87.9786
Harrold,Harrold,Texas,34.0756,-99.0271
Pitkin,Pitkin,Colorado,38.6089,-106.5144
Frank,Frank,West Virginia,38.5462,-79.808
Mount Union,Mount Union,Iowa,41.0576,-91.3914
Ventana,Ventana,Arizona,32.4681,-112.2434
Gay,Gay,Georgia,33.0937,-84.5755
Burbank,Burbank,Oklahoma,36.6964,-96.7293
Wawona,Wawona,California,37.5447,-119.6387
Papineau,Papineau,Illinois,40.9678,-87.7163
Girdletree,Girdletree,Maryland,38.0989,-75.4003
Alicia,Alicia,Arkansas,35.8929,-91.0835
Deer Creek,Deer Creek,Arizona,34.0644,-111.3505
Cool,Cool,Texas,32.8001,-98.0113
Morrison,Morrison,Iowa,42.343,-92.6733
Merrifield,Merrifield,Minnesota,46.4673,-94.1746
Providence,Providence,Alabama,32.3424,-87.7761
Mettler,Mettler,California,35.0635,-118.9729
Thurston,Thurston,Nebraska,42.1747,-96.7016
Weldona,Weldona,Colorado,40.3484,-103.9693
Falkland,Falkland,North Carolina,35.6986,-77.5129
Ridgely,Ridgely,Missouri,39.4536,-94.6403
Kimmswick,Kimmswick,Missouri,38.3655,-90.3645
Herron Island,Herron Island,Washington,47.2645,-122.8348
De Smet,De Smet,Idaho,47.141,-116.9113
Ormsby,Ormsby,Minnesota,43.8503,-94.6986
Beaman,Beaman,Iowa,42.2203,-92.8221
Baileyville,Baileyville,Kansas,39.8485,-96.1903
New Cambria,New Cambria,Kansas,38.879,-97.5066
Samak,Samak,Utah,40.6389,-111.2413
Toad Hop,Toad Hop,Indiana,39.4568,-87.464
Castine,Castine,Ohio,39.9315,-84.6243
Goodwin,Goodwin,Arkansas,34.9407,-91.0036
Bearcreek,Bearcreek,Montana,45.1606,-109.1575
Gravois Mills,Gravois Mills,Missouri,38.3049,-92.8244
Manderson,Manderson,Wyoming,44.2698,-107.964
Alton,Alton,Kansas,39.4678,-98.9486
Chula Vista,Chula Vista,Texas,26.0739,-97.4397
Oyens,Oyens,Iowa,42.8198,-96.058
Andover,Andover,Iowa,41.9801,-90.2528
Pontiac,Pontiac,Missouri,36.5165,-92.6037
Lake Santeetlah,Lake Santeetlah,North Carolina,35.3636,-83.8664
Rowena,Rowena,Oregon,45.6701,-121.2749
Richards,Richards,Texas,30.5366,-95.8462
Fruitdale,Fruitdale,Alabama,31.3429,-88.4108
Aleknagik,Aleknagik,Alaska,59.2946,-158.6896
Milton Mills,Milton Mills,New Hampshire,43.5037,-70.9654
Normandy,Normandy,Tennessee,35.4523,-86.2582
Pecktonville,Pecktonville,Maryland,39.666,-78.0482
Strathmere,Strathmere,New Jersey,39.1944,-74.6618
Gilson,Gilson,Illinois,40.8629,-90.1992
Joes,Joes,Colorado,39.6559,-102.6786
Hissop,Hissop,Alabama,32.8815,-86.1285
Tullahassee,Tullahassee,Oklahoma,35.8406,-95.4383
Sunbury,Sunbury,North Carolina,36.4469,-76.6127
Pence,Pence,Wisconsin,46.4104,-90.2695
Century,Century,West Virginia,39.1003,-80.1883
Fernwood,Fernwood,Mississippi,31.1847,-90.4531
Greenvale,Greenvale,Tennessee,36.0055,-86.2012
Sombrillo,Sombrillo,New Mexico,35.9802,-106.0352
Wingate,Wingate,Texas,32.0455,-100.104
Burr Oak,Burr Oak,Kansas,39.87,-98.3055
Ali Chuk,Ali Chuk,Arizona,31.8169,-112.5584
Cassandra,Cassandra,Pennsylvania,40.4085,-78.6407
Ohiowa,Ohiowa,Nebraska,40.4136,-97.4524
Dexter City,Dexter City,Ohio,39.6593,-81.4739
Homestown,Homestown,Missouri,36.3318,-89.8242
Valley Park,Valley Park,Mississippi,32.6371,-90.8619
Turin,Turin,Iowa,42.0208,-95.9662
Bunker Hill,Bunker Hill,Kansas,38.8753,-98.6989
Waka,Waka,Texas,36.2816,-101.0441
Glen Ferris,Glen Ferris,West Virginia,38.1519,-81.2185
Coates,Coates,Minnesota,44.7151,-93.0321
Swaledale,Swaledale,Iowa,42.9765,-93.3155
Broadwell,Broadwell,Illinois,40.0668,-89.4429
Naukati Bay,Naukati Bay,Alaska,55.8801,-133.1992
Hindsville,Hindsville,Arkansas,36.1458,-93.8627
Hamorton,Hamorton,Pennsylvania,39.8679,-75.6517
La Cueva,La Cueva,New Mexico,35.8694,-106.6485
Angelica,Angelica,Wisconsin,44.675,-88.3216
Lucerne,Lucerne,Indiana,40.8664,-86.4033
Dorseyville,Dorseyville,Louisiana,30.1773,-91.1614
Conroy,Conroy,Iowa,41.7266,-91.9985
Marion,Marion,North Dakota,46.6091,-98.3375
Casa,Casa,Arkansas,35.0253,-93.0448
Urbana,Urbana,Arkansas,33.1585,-92.4453
Osco,Osco,Illinois,41.3465,-90.2827
Tustin,Tustin,Wisconsin,44.1698,-88.896
Dodson,Dodson,Montana,48.3953,-108.2472
Rudy,Rudy,Arkansas,35.5304,-94.2406
Armstrong,Armstrong,Oklahoma,34.0528,-96.3448
Cleveland,Cleveland,North Dakota,46.891,-99.1195
East Fairview,East Fairview,North Dakota,47.8554,-104.0375
Ayr,Ayr,Nebraska,40.4377,-98.4409
Davis,Davis,South Dakota,43.2595,-96.9945
Templeton,Templeton,Virginia,37.0811,-77.3563
Oketo,Oketo,Kansas,39.9632,-96.5989
Lawtonka Acres,Lawtonka Acres,Oklahoma,34.7789,-98.5305
Bristol,Bristol,Georgia,31.4507,-82.2148
Couderay,Couderay,Wisconsin,45.7976,-91.3005
Hickory Hill,Hickory Hill,Kentucky,38.2877,-85.5679
Tennessee,Tennessee,Illinois,40.4114,-90.8363
Ball Club,Ball Club,Minnesota,47.3311,-93.946
Horntown,Horntown,Oklahoma,35.0869,-96.2476
Martell,Martell,Nebraska,40.6389,-96.7589
Dacoma,Dacoma,Oklahoma,36.6596,-98.5635
Verona,Verona,North Dakota,46.3626,-98.0771
Rubicon,Rubicon,Wisconsin,43.3371,-88.4525
Grasston,Grasston,Minnesota,45.7958,-93.1526
Wildrose,Wildrose,North Dakota,48.6299,-103.1837
Greenville,Greenville,Oklahoma,34.0061,-97.124
Dawson,Dawson,Iowa,41.8431,-94.2203
Atqasuk,Atqasuk,Alaska,70.481,-157.3835
Perley,Perley,Minnesota,47.1761,-96.8015
Lynndyl,Lynndyl,Utah,39.5085,-112.3933
Lawson,Lawson,Arkansas,33.1999,-92.4878
Mays,Mays,Indiana,39.7437,-85.43
Vincent,Vincent,Iowa,42.5917,-94.0198
Bayfront,Bayfront,Wisconsin,46.6235,-90.7898
Christopher Creek,Christopher Creek,Arizona,34.3206,-111.0071
Owl Ranch,Owl Ranch,Texas,27.8927,-98.0934
Goodnews Bay,Goodnews Bay,Alaska,59.1271,-161.5753
Lamy,Lamy,New Mexico,35.4854,-105.8863
Bessemer Bend,Bessemer Bend,Wyoming,42.7561,-106.5176
Oxbow,Oxbow,New York,44.2893,-75.6262
Belden,Belden,Nebraska,42.4116,-97.2077
Montezuma,Montezuma,Colorado,39.5814,-105.8678
Rhineland,Rhineland,Missouri,38.7205,-91.5175
Walnut Hill,Walnut Hill,Illinois,38.4777,-89.0447
Chest Springs,Chest Springs,Pennsylvania,40.5781,-78.6107
Lincoln,Lincoln,Iowa,42.2627,-92.6923
Guys Mills,Guys Mills,Pennsylvania,41.6308,-79.976
Blandville,Blandville,Kentucky,36.9441,-88.9646
Appleton,Appleton,Arkansas,35.4185,-92.8724
Huntington Center,Huntington Center,Vermont,44.2906,-72.9672
Fort Seneca,Fort Seneca,Ohio,41.2044,-83.1679
New Centerville,New Centerville,Pennsylvania,39.9422,-79.1916
Falcon Mesa,Falcon Mesa,Texas,26.8706,-99.2907
Wainwright,Wainwright,Oklahoma,35.6134,-95.566
Matoaka,Matoaka,West Virginia,37.4182,-81.2417
Birmingham,Birmingham,Ohio,41.3302,-82.3617
Dutch Neck,Dutch Neck,New Jersey,39.4017,-75.2787
Moccasin,Moccasin,Arizona,36.9099,-112.7546
Portland,Portland,Colorado,38.0892,-107.6952
Grand Cane,Grand Cane,Louisiana,32.0836,-93.8088
Angostura,Angostura,South Dakota,43.3192,-103.386
Edenborn,Edenborn,Pennsylvania,39.8821,-79.8877
Hard Rock,Hard Rock,Arizona,36.0309,-110.5048
Kingston,Kingston,Illinois,39.8198,-91.0274
El Monte Mobile Village,El Monte Mobile Village,California,36.5471,-119.4251
Proctor,Proctor,Texas,31.9867,-98.4304
Tarrytown,Tarrytown,Georgia,32.3187,-82.5595
Greensburg,Greensburg,Maryland,39.6806,-77.5615
Benton City,Benton City,Missouri,39.1346,-91.7648
Cantwell,Cantwell,Alaska,63.379,-148.8158
Chewalla,Chewalla,Tennessee,35.0209,-88.6426
Linwood,Linwood,Nebraska,41.4123,-96.9323
Diehlstadt,Diehlstadt,Missouri,36.9593,-89.4324
Kettle River,Kettle River,Minnesota,46.4862,-92.8776
Gann,Gann,Ohio,40.4692,-82.1913
Forest River,Forest River,North Dakota,48.2166,-97.4703
Justice Addition,Justice Addition,West Virginia,37.8916,-81.9928
Loma Vista,Loma Vista,Texas,26.4169,-98.9814
Lake Gogebic,Lake Gogebic,Michigan,46.5719,-89.6212
Jeffers Gardens,Jeffers Gardens,Oregon,46.1518,-123.852
Greenfield,Greenfield,Oklahoma,35.729,-98.3775
Herndon,Herndon,Kansas,39.9092,-100.7865
Washington,Washington,California,39.3591,-120.7905
Moorefield,Moorefield,Arkansas,35.7672,-91.5708
Fairview,Fairview,Kentucky,36.8426,-87.3055
Kettlersville,Kettlersville,Ohio,40.4389,-84.2598
Carbon Hill,Carbon Hill,Ohio,39.5021,-82.2426
Hartland,Hartland,Illinois,42.3631,-88.5086
Linn Grove,Linn Grove,Indiana,40.645,-85.033
Mazie,Mazie,Oklahoma,36.1425,-95.3303
Union Mills,Union Mills,Indiana,41.4931,-86.7775
Rabbit Hash,Rabbit Hash,Kentucky,38.924,-84.8502
Bear Lake,Bear Lake,Indiana,41.3241,-85.5151
Skykomish,Skykomish,Washington,47.7104,-121.3584
Packwood,Packwood,Washington,46.6085,-121.6703
Downsville,Downsville,Louisiana,32.6264,-92.4129
Spaulding,Spaulding,Oklahoma,35.0132,-96.4404
Manor,Manor,Georgia,31.1044,-82.5665
Parkdale,Parkdale,Arkansas,33.1212,-91.5464
Laredo,Laredo,Missouri,40.026,-93.448
Spragueville,Spragueville,Iowa,42.0716,-90.4327
Mapleview,Mapleview,Minnesota,43.6901,-92.974
Shepardsville,Shepardsville,Indiana,39.6018,-87.4265
Green Spring,Green Spring,West Virginia,39.5242,-78.6301
Edgerton,Edgerton,Wyoming,43.4134,-106.2474
Keomah Village,Keomah Village,Iowa,41.2885,-92.5368
Dupuyer,Dupuyer,Montana,48.1868,-112.4771
Timberon,Timberon,New Mexico,32.636,-105.6925
Oak Hills,Oak Hills,Iowa,40.7586,-91.1463
Porcupine,Porcupine,North Dakota,46.2218,-101.0999
Ithaca,Ithaca,Ohio,39.9378,-84.5533
Kilgore,Kilgore,Nebraska,42.9391,-100.9573
Wyeville,Wyeville,Wisconsin,44.0279,-90.3861
Beaver Marsh,Beaver Marsh,Oregon,43.1364,-121.8042
Vernonburg,Vernonburg,Georgia,31.9637,-81.1259
Eagle Lake,Eagle Lake,Illinois,41.3702,-87.5552
Delacroix,Delacroix,Louisiana,29.7652,-89.7874
Lower Salem,Lower Salem,Ohio,39.5635,-81.3942
Chatham,Chatham,Michigan,46.3441,-86.9313
Briartown,Briartown,Oklahoma,35.2974,-95.2386
Urbana,Urbana,Indiana,40.8984,-85.7928
Portlandville,Portlandville,New York,42.5294,-74.9674
Driftwood,Driftwood,Texas,30.133,-98.0373
Baileyville,Baileyville,Pennsylvania,40.711,-77.9924
Whaleyville,Whaleyville,Maryland,38.3917,-75.3004
Oasis,Oasis,New Mexico,32.9277,-107.3164
Lyndon,Lyndon,Vermont,44.5154,-72.0134
Hickory,Hickory,Kentucky,36.8174,-88.6485
Nile,Nile,Washington,46.8349,-120.9438
Anegam,Anegam,Arizona,32.3742,-112.035
Unionville,Unionville,Iowa,40.8182,-92.6959
Exeter,Exeter,Illinois,39.7191,-90.4961
Austwell,Austwell,Texas,28.3911,-96.8435
Fort Smith,Fort Smith,Montana,45.3134,-107.9296
Prestonville,Prestonville,Kentucky,38.6805,-85.1931
Lankin,Lankin,North Dakota,48.3147,-97.9203
Rock House,Rock House,Arizona,33.6318,-110.9456
Montrose,Montrose,Mississippi,32.1257,-89.2344
Isabel,Isabel,Kansas,37.4672,-98.5515
Williams,Williams,Indiana,38.8151,-86.6444
New Haven,New Haven,Ohio,39.2772,-84.744
El Quiote,El Quiote,Texas,26.3845,-98.9084
Jamestown,Jamestown,Louisiana,32.3397,-93.2065
Cascadia,Cascadia,Oregon,44.393,-122.5027
East Alliance,East Alliance,Ohio,40.9092,-81.0742
Siasconset,Siasconset,Massachusetts,41.2636,-69.9718
